index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,15,1565,50,False,33,0,0.35,1.0
1,0,A,mfu_v7,0.2029660740045962,0.319,0.55,0.0,0.23,0.0,0.003423505526886545,0.35,0.61515,0.4265,0.0010526315789473684,0.35,1.0,0,0.755,15,1565,50,False,33,0,0.35,1.0
2,1,A,mfu_v7,0.25968807970622576,0.37691569301740796,0.55,0.0,0.21000000000000002,0.0,0.03330490871419572,0.35,0.6345899083665376,0.4403,0.002631578947368421,0.35,1.0,1,0.7322842502788572,15,1565,50,False,33,0,0.35,1.0
3,2,A,mfu_v7,0.3193704311238427,0.43115489295642584,0.55,0.0,0.19000000000000003,0.0,0.05016374590557206,0.35,0.6677925572412933,0.449,0.003263157894736842,0.35,1.0,1,0.7095685005577145,15,1565,50,False,33,0,0.35,1.0
4,3,A,mfu_v7,0.36332943119702127,0.45429722322923194,0.55,0.0,0.17000000000000004,0.0,0.07098884025999634,0.35,0.6729973070260715,0.4632,0.004421052631578947,0.35,1.0,1,0.7145685005577145,15,1565,50,False,33,0,0.35,1.0
5,4,A,mfu_v7,0.41474111554112375,0.4676134723647281,0.55,0.0,0.15000000000000005,0.0,0.08881935185236267,0.35,0.6819279649902144,0.4729,0.005578947368421052,0.35,1.0,2,0.6983843544181763,15,1565,50,False,33,0,0.35,1.0
6,5,A,mfu_v7,0.43329773895321005,0.49523649374179657,0.55,0.0,0.13000000000000006,0.0,0.11238733471722366,0.35,0.708577010661521,0.4854,0.006421052631578947,0.35,1.0,0,0.682200208278638,15,1565,50,False,33,0,0.35,1.0
7,6,A,mfu_v7,0.45452635897969873,0.5074425867966195,0.55,0.0,0.11000000000000006,0.0,0.11997748389905702,0.35,0.7145711300852338,0.4862,0.007684210526315789,0.35,1.0,3,0.626618726203635,15,1565,50,False,33,0,0.35,1.0
8,7,A,mfu_v7,0.46888742670223166,0.5039928419938112,0.55,0.14285714285714285,0.09000000000000005,0.0,0.1322682105198819,0.35,0.7121673134395403,0.492,0.008736842105263157,0.35,1.0,3,0.571037244128632,15,1565,50,False,33,0,0.35,1.0
9,8,A,mfu_v7,0.4853296203677671,0.5117426756334186,0.55,0.25,0.07000000000000005,0.0,0.15185836119581703,0.35,0.7269785482143469,0.5033,0.009789473684210527,0.35,1.0,1,0.515455762053629,15,1565,50,False,33,0,0.35,1.0
