index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,8,865,50,False,27,0,0.35,1.0
1,0,A,mfu_v7,0.23398128320590972,0.319,0.55,0.0,0.23,0.0,0.01072246573375033,0.35,0.61515,0.4113,0.0006315789473684211,0.35,1.0,1,0.7754731112155512,8,865,50,False,27,0,0.35,1.0
2,1,A,mfu_v7,0.2805319725679247,0.37835759371817607,0.55,0.0,0.21000000000000002,0.0,0.03973853028259344,0.35,0.6359597140322673,0.4318,0.0017894736842105263,0.35,1.0,1,0.8009462224311024,8,865,50,False,27,0,0.35,1.0
3,2,A,mfu_v7,0.33061710670230987,0.4166162880979025,0.55,0.0,0.19000000000000003,0.0,0.05753899466443078,0.35,0.6533752843313735,0.437,0.0029473684210526317,0.35,1.0,1,0.8264193336466535,8,865,50,False,27,0,0.35,1.0
4,3,A,mfu_v7,0.3926309886316181,0.45375512687959796,0.55,0.0,0.17000000000000004,0.0,0.07648351319227699,0.35,0.6785885295344989,0.4471,0.0036842105263157894,0.35,1.0,1,0.82917827225327,8,865,50,False,27,0,0.35,1.0
5,4,A,mfu_v7,0.4456748639328473,0.4730316306236733,0.55,0.0,0.15000000000000005,0.0,0.08496868386496452,0.35,0.6873028958030585,0.4432,0.004947368421052632,0.35,1.0,2,0.8114640996443353,8,865,50,False,27,0,0.35,1.0
6,5,A,mfu_v7,0.4650159052354159,0.4784137130860109,0.55,0.0,0.13000000000000006,0.0,0.10754462365172694,0.35,0.6903197425697676,0.4667,0.006210526315789474,0.35,1.0,1,0.7937499270354006,8,865,50,False,27,0,0.35,1.0
7,6,A,mfu_v7,0.48482222616922405,0.4962564854243462,0.55,0.0,0.11000000000000006,0.0,0.11472671213545685,0.35,0.7110099016570042,0.4708,0.007894736842105263,0.35,1.0,1,0.7987499270354006,8,865,50,False,27,0,0.35,1.0
8,7,A,mfu_v7,0.5076395018677502,0.5164807917905326,0.55,0.0,0.09000000000000005,0.0,0.12444604512045701,0.35,0.7287290283227805,0.4887,0.008842105263157894,0.35,1.0,0,0.8037499270354006,8,865,50,False,27,0,0.35,1.0
9,8,A,mfu_v7,0.5266738696564036,0.519669073792333,0.55,0.14285714285714285,0.07000000000000005,0.0,0.1413996586424217,0.35,0.7292636875506926,0.5033,0.009789473684210527,0.35,1.0,0,0.8087499270354006,8,865,50,False,27,0,0.35,1.0
