index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,4,465,50,False,32,0,0.35,1.0
1,0,A,mfu_v7,0.23001544865316004,0.319,0.55,0.0,0.23,0.0,0.01804524771273854,0.35,0.61515,0.4061,0.0008421052631578948,0.35,1.0,1,0.7393229532226777,4,465,50,False,32,0,0.35,1.0
2,1,A,mfu_v7,0.28784079938725854,0.37199068458117,0.55,0.0,0.21000000000000002,0.0,0.0329192190384456,0.35,0.6299111503521115,0.4069,0.001894736842105263,0.35,1.0,0,0.7286459064453554,4,465,50,False,32,0,0.35,1.0
3,2,A,mfu_v7,0.3319197266547436,0.41165955728502085,0.55,0.0,0.19000000000000003,0.0,0.04250196667200902,0.35,0.6513404918966784,0.4139,0.002842105263157895,0.35,1.0,3,0.7470384254377046,4,465,50,False,32,0,0.35,1.0
4,3,A,mfu_v7,0.37632862121327076,0.45094801335315077,0.55,0.0,0.17000000000000004,0.0,0.05277464926128745,0.35,0.6780035986257844,0.422,0.004,0.35,1.0,4,0.7474473802934466,4,465,50,False,32,0,0.35,1.0
5,4,A,mfu_v7,0.42462720910942614,0.4713997289748262,0.55,0.0,0.15000000000000005,0.0,0.06910181229396144,0.35,0.6869315769177615,0.4194,0.004736842105263158,0.35,1.0,3,0.7478563351491886,4,465,50,False,32,0,0.35,1.0
6,5,A,mfu_v7,0.45514789916734155,0.483965341067432,0.55,0.0,0.13000000000000006,0.0,0.0829696253530694,0.35,0.6962791878446335,0.4214,0.006631578947368421,0.35,1.0,2,0.7482652900049306,4,465,50,False,32,0,0.35,1.0
7,6,A,mfu_v7,0.4814839241002702,0.4975400541597128,0.55,0.0,0.11000000000000006,0.0,0.08886997548089189,0.35,0.7098976082034056,0.4417,0.007368421052631579,0.35,1.0,2,0.7666578089972798,4,465,50,False,32,0,0.35,1.0
8,7,A,mfu_v7,0.5023545004797411,0.5136853699551731,0.55,0.16666666666666666,0.09000000000000005,0.0,0.09728688632669484,0.35,0.7255342787103349,0.4695,0.008526315789473684,0.35,1.0,0,0.7850503279896289,4,465,50,False,32,0,0.35,1.0
9,8,A,mfu_v7,0.5238968268088807,0.5268979020105328,0.55,0.16666666666666666,0.07000000000000005,0.0,0.10527800092878059,0.35,0.7373051515288334,0.4767,0.00936842105263158,0.35,1.0,3,0.7556235346236907,4,465,50,False,32,0,0.35,1.0
10,9,A,mfu_v7,0.5438010083658232,0.5245158963895552,0.55,0.11764705882352941,0.050000000000000044,0.0,0.11567015361737841,0.35,0.7354929827256536,0.4755,0.010526315789473684,0.35,1.0,3,0.7261967412577525,4,465,50,False,32,0,0.35,1.0
11,10,A,mfu_v7,0.562984338512652,0.521379257379289,0.55,0.08,0.030000000000000044,0.0,0.1224308715384459,0.35,0.7395136180267112,0.4778,0.011789473684210527,0.35,1.0,1,0.6967699478918142,4,465,50,False,32,0,0.35,1.0
12,11,A,mfu_v7,0.5779253236241985,0.5142973685761973,0.55,0.13333333333333333,0.010000000000000044,0.0,0.132583327642554,0.35,0.7401032120480862,0.4846,0.01263157894736842,0.35,1.0,2,0.6717939387863927,4,465,50,False,32,0,0.35,1.0
13,12,A,mfu_v7,0.5946890650661737,0.5316957150746605,0.55,0.21052631578947367,0.0,0.0,0.1370873586927897,0.35,0.7656060345189246,0.506,0.01336842105263158,0.35,1.0,1,0.6468179296809712,4,465,50,False,32,0,0.35,1.0
14,13,A,mfu_v7,0.6102585192671836,0.5274533778909871,0.55,0.28888888888888886,0.0,0.0,0.14403371433339984,0.35,0.7572685086650803,0.5232,0.014210526315789474,0.35,1.0,0,0.6518179296809712,4,465,50,False,32,0,0.35,1.0
15,14,A,mfu_v7,0.6189521019289596,0.5519632697327513,0.55,0.4,0.0,0.0,0.15145126078524818,0.35,0.782334687531899,0.5368,0.014526315789473684,0.35,1.0,0,0.6568179296809712,4,465,50,False,32,0,0.35,1.0
16,15,A,mfu_v7,0.6263068537934978,0.5550322192886359,0.55,0.46551724137931033,0.0,0.0,0.16162771655873018,0.35,0.7749560350364484,0.5357,0.015052631578947368,0.35,1.0,0,0.6618179296809712,4,465,50,False,32,0,0.35,1.0
17,16,A,mfu_v7,0.6169853379352565,0.567457824632033,0.55,0.5245901639344263,0.0,0.0,0.16963242258579195,0.35,0.7854714012992041,0.5463,0.015789473684210527,0.35,1.0,1,0.6501786125294335,4,465,50,False,32,0,0.35,1.0
18,17,A,mfu_v7,0.6090787287756687,0.5691680377213666,0.55,0.6119402985074627,0.0,0.0,0.1735815738058021,0.35,0.7818773494898443,0.5708,0.016,0.35,1.0,1,0.6385392953778959,4,465,50,False,32,0,0.35,1.0
19,18,A,mfu_v7,0.5964355685992734,0.5905098828990334,0.55,0.6301369863013698,0.0,0.0,0.18109823653959306,0.35,0.8014338129111078,0.5862,0.01663157894736842,0.35,1.0,1,0.6268999782263582,4,465,50,False,32,0,0.35,1.0
20,19,A,mfu_v7,0.5798448833234872,0.5993857330675527,0.55,0.6623376623376623,0.0,0.0,0.185039142741119,0.35,0.800902295596581,0.5808,0.017157894736842105,0.35,1.0,1,0.6318999782263582,4,465,50,False,32,0,0.35,1.0
21,20,A,mfu_v7,0.5587119314059105,0.6192147760340112,0.55,0.7662337662337663,0.0,0.0,0.19380381928997215,0.35,0.8160120293439383,0.5745,0.018210526315789472,0.35,1.0,1,0.6368999782263582,4,465,50,False,32,0,0.35,1.0
22,21,A,mfu_v7,0.53872682937707,0.6366366552677352,0.55,0.775,0.0,0.0,0.20008522580576615,0.35,0.8242346165700636,0.5746,0.018842105263157896,0.35,1.0,2,0.6418999782263582,4,465,50,False,32,0,0.35,1.0
23,22,A,mfu_v7,0.5165529692010772,0.6412701434842288,0.55,0.8292682926829268,0.0,0.0,0.19986660449921523,0.35,0.8213192410975685,0.5657,0.019473684210526317,0.35,1.0,2,0.6959195982584307,4,465,50,False,32,0,0.35,1.0
24,23,A,mfu_v7,0.49128018357848396,0.6466968538277182,0.55,0.8902439024390244,0.0,0.0,0.20572842162332616,0.35,0.8245285508729563,0.5655,0.02,0.35,1.0,2,0.7177847655529397,4,465,50,False,32,0,0.35,1.0
25,24,A,mfu_v7,0.4647424598819796,0.6619626929270475,0.55,0.9146341463414634,0.0,0.0,0.20707061705407095,0.35,0.8367518796730533,0.5528,0.02063157894736842,0.35,1.0,3,0.7396499328474486,4,465,50,False,32,0,0.35,1.0
26,25,A,mfu_v7,0.43974811180684503,0.676480997499622,0.55,0.927710843373494,0.0,0.0,0.20993552328525028,0.35,0.8441326165952809,0.5355,0.02126315789473684,0.35,1.0,2,0.7267366078561086,4,465,50,False,32,0,0.35,1.0
27,26,A,mfu_v7,0.4122433973074254,0.6872645104161301,0.55,0.9759036144578314,0.0,0.0,0.21024722062283388,0.35,0.8482792659454823,0.5364,0.02168421052631579,0.35,1.0,1,0.6969581155702597,4,465,50,False,32,0,0.35,1.0
28,27,A,mfu_v7,0.3861987491076807,0.6834695315985038,0.55,0.9761904761904762,0.0,0.0,0.21056309763825226,0.35,0.8401449606438038,0.5493,0.022421052631578946,0.35,1.0,0,0.7019581155702597,4,465,50,False,32,0,0.35,1.0
29,28,A,mfu_v7,0.36106560884883676,0.6827232437505186,0.55,0.9761904761904762,0.0,0.0,0.2108246934909912,0.35,0.841029878291621,0.554,0.022631578947368423,0.35,1.0,2,0.7438069583265983,4,465,50,False,32,0,0.35,1.0
30,29,A,mfu_v7,0.3370664787956923,0.6893242097903343,0.55,0.9880952380952381,0.0,0.0,0.2110345003180259,0.35,0.8476142369255997,0.5556,0.022947368421052633,0.35,1.0,3,0.7642300822196509,4,465,50,False,32,0,0.35,1.0
31,30,A,mfu_v7,0.31200735349155206,0.6759268132449506,0.55,0.9880952380952381,0.0,0.0,0.2111476339155623,0.35,0.8321143044707626,0.5564,0.02305263157894737,0.35,1.0,5,0.7350951578973643,4,465,50,False,32,0,0.35,1.0
32,31,A,mfu_v7,0.2875289802790652,0.6847877839680554,0.55,0.9880952380952381,0.0,0.0,0.2114071518769917,0.35,0.8461591332067733,0.5564,0.02305263157894737,0.35,1.0,1,0.7059602335750778,4,465,50,False,32,0,0.35,1.0
33,32,A,mfu_v7,0.2654382873545434,0.6838780948253397,0.55,1.0,0.0,0.0,0.21140901627911232,0.35,0.8415733208174894,0.5573,0.023157894736842106,0.35,1.0,1,0.6522212690405703,4,465,50,False,32,0,0.35,1.0
34,33,A,mfu_v7,0.24355725494368705,0.6882370871484412,0.55,1.0,0.0,0.0,0.21151174829176303,0.35,0.8460964329643765,0.5538,0.023263157894736843,0.35,1.0,0,0.630327214910277,4,465,50,False,32,0,0.35,1.0
35,34,A,mfu_v7,0.22242749911960336,0.7181207543970436,0.55,1.0,0.0,0.0,0.21148039368683472,0.35,0.853655140074846,0.5547,0.023473684210526317,0.35,1.0,1,0.635327214910277,4,465,50,False,32,0,0.35,1.0
36,35,A,mfu_v7,0.20310479958763517,0.7183724614368552,0.55,1.0,0.0,0.0,0.2114646328978055,0.35,0.8413431215182541,0.5547,0.023473684210526317,0.35,1.0,1,0.640327214910277,4,465,50,False,32,0,0.35,1.0
37,36,A,mfu_v7,0.18503899306974092,0.7301828601559546,0.55,1.0,0.0,0.0,0.21145743804589504,0.35,0.8524572833446775,0.5476,0.02368421052631579,0.35,1.0,2,0.6324935656767037,4,465,50,False,32,0,0.35,1.0
38,37,A,mfu_v7,0.16727583517500405,0.7411400561228607,0.55,1.0,0.0,0.0,0.21145118935974164,0.35,0.8579062520512166,0.544,0.023789473684210527,0.35,1.0,1,0.6246599164431303,4,465,50,False,32,0,0.35,1.0
39,38,A,mfu_v7,0.15005726735148278,0.7465158510414488,0.55,1.0,0.0,0.0,0.21144411462176432,0.35,0.8584112349177748,0.544,0.023789473684210527,0.35,1.0,1,0.6296599164431304,4,465,50,False,32,0,0.35,1.0
40,39,A,mfu_v7,0.13495570792477507,0.7577544690856199,0.55,1.0,0.0,0.0,0.2114371239797808,0.35,0.8668300881939304,0.544,0.023789473684210527,0.35,1.0,0,0.6346599164431304,4,465,50,False,32,0,0.35,1.0
41,40,A,mfu_v7,0.1214664046843668,0.7657406636197347,0.55,1.0,0.0,0.0,0.21143022245971027,0.35,0.8696967534227875,0.544,0.023789473684210527,0.35,1.0,0,0.6396599164431304,4,465,50,False,32,0,0.35,1.0
42,41,A,mfu_v7,0.10869410882494694,0.7711251048258545,0.55,1.0,0.0,0.0,0.2114234185605969,0.35,0.8714577708642732,0.544,0.023789473684210527,0.35,1.0,0,0.6446599164431304,4,465,50,False,32,0,0.35,1.0
