index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,7,765,50,False,26,0,0.35,1.0
1,0,A,mfu_v7,0.21543715539837746,0.319,0.55,0.0,0.23,0.0,0.00973715874557443,0.35,0.61515,0.4137,0.0010526315789473684,0.35,1.0,0,0.755,7,765,50,False,26,0,0.35,1.0
2,1,A,mfu_v7,0.27665356305559685,0.374954538370592,0.55,0.0,0.21000000000000002,0.0,0.034135964354607085,0.35,0.6327268114520623,0.4212,0.0022105263157894735,0.35,1.0,1,0.76,7,765,50,False,26,0,0.35,1.0
3,2,A,mfu_v7,0.3315422152651159,0.4121541906856815,0.55,0.0,0.19000000000000003,0.0,0.061106483482446995,0.35,0.6505655750357489,0.4223,0.0035789473684210526,0.35,1.0,2,0.7414984892882751,7,765,50,False,26,0,0.35,1.0
4,3,A,mfu_v7,0.3755054302617741,0.43546021882405445,0.55,0.0,0.17000000000000004,0.0,0.07061117384094001,0.35,0.6630824477948656,0.4225,0.004421052631578947,0.35,1.0,1,0.7229969785765502,7,765,50,False,26,0,0.35,1.0
5,4,A,mfu_v7,0.4319480025925461,0.4482892297042373,0.55,0.0,0.15000000000000005,0.0,0.08304667805587282,0.35,0.6714814763129227,0.4222,0.0050526315789473685,0.35,1.0,1,0.6776128875151537,7,765,50,False,26,0,0.35,1.0
6,5,A,mfu_v7,0.452562050558403,0.4710482628645425,0.55,0.0,0.13000000000000006,0.0,0.09337375290213824,0.35,0.6937143732455358,0.4415,0.006421052631578947,0.35,1.0,1,0.6557303071654821,7,765,50,False,26,0,0.35,1.0
7,6,A,mfu_v7,0.4769494092489007,0.4945594997835351,0.55,0.0,0.11000000000000006,0.0,0.10576131540671498,0.35,0.7124912543912505,0.4407,0.007684210526315789,0.35,1.0,1,0.6607303071654821,7,765,50,False,26,0,0.35,1.0
8,7,A,mfu_v7,0.49358023978908633,0.49581553589994465,0.55,0.0,0.09000000000000005,0.0,0.11956280552218838,0.35,0.7098097691958627,0.4745,0.009052631578947368,0.35,1.0,2,0.6327868236472118,7,765,50,False,26,0,0.35,1.0
9,8,A,mfu_v7,0.5128902152470928,0.4937100750661434,0.55,0.25,0.07000000000000005,0.0,0.13108475678481848,0.35,0.7132820462348595,0.4784,0.010105263157894737,0.35,1.0,1,0.6048433401289416,7,765,50,False,26,0,0.35,1.0
10,9,A,mfu_v7,0.5305336367200179,0.5071308518093822,0.55,0.23076923076923078,0.050000000000000044,0.0,0.13594178289681041,0.35,0.7329160776911328,0.4982,0.01168421052631579,0.35,1.0,0,0.5768998566106713,7,765,50,False,26,0,0.35,1.0
11,10,A,mfu_v7,0.5477230282866994,0.5263958723641289,0.55,0.1875,0.030000000000000044,0.0,0.14887292275412028,0.35,0.751581120985982,0.4944,0.013263157894736841,0.35,1.0,1,0.5818998566106713,7,765,50,False,26,0,0.35,1.0
