index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,9,965,50,False,27,0,0.35,1.0
1,0,A,mfu_v7,0.2204919249926843,0.319,0.55,0.0,0.23,0.0,0.01813177633275498,0.35,0.61515,0.4678,0.0004210526315789474,0.35,1.0,0,0.755,9,965,50,False,27,0,0.35,1.0
2,1,A,mfu_v7,0.27426545455485973,0.36503666095031656,0.55,0.0,0.21000000000000002,0.0,0.042702170038722155,0.35,0.6233048279028007,0.4849,0.0016842105263157896,0.35,1.0,1,0.76,9,965,50,False,27,0,0.35,1.0
3,2,A,mfu_v7,0.3208810758643586,0.4074911685344117,0.55,0.0,0.19000000000000003,0.0,0.06838220446015919,0.35,0.6503012125085581,0.4845,0.002105263157894737,0.35,1.0,2,0.7276445432714096,9,965,50,False,27,0,0.35,1.0
4,3,A,mfu_v7,0.36903138453476264,0.44882938568520336,0.55,0.0,0.17000000000000004,0.0,0.08020540576411919,0.35,0.6777416256164903,0.4852,0.0035789473684210526,0.35,1.0,2,0.6952890865428192,9,965,50,False,27,0,0.35,1.0
5,4,A,mfu_v7,0.4269272067445571,0.4801128115873745,0.55,0.0,0.15000000000000005,0.0,0.1020644335496458,0.35,0.6960988290202204,0.4875,0.0046315789473684215,0.35,1.0,0,0.6629336298142288,9,965,50,False,27,0,0.35,1.0
6,5,A,mfu_v7,0.43874611649154227,0.48816686903049067,0.55,0.0,0.13000000000000006,0.0,0.1169851015588158,0.35,0.6966111447122689,0.5043,0.005578947368421052,0.35,1.0,1,0.6679336298142288,9,965,50,False,27,0,0.35,1.0
7,6,A,mfu_v7,0.4541519276794141,0.5001596883195947,0.55,0.0,0.11000000000000006,0.0,0.13438714573667293,0.35,0.7106216189108088,0.5133,0.006421052631578947,0.35,1.0,1,0.6729336298142288,9,965,50,False,27,0,0.35,1.0
8,7,A,mfu_v7,0.47104222400713275,0.49796367271523057,0.55,0.0,0.09000000000000005,0.0,0.14407833739888756,0.35,0.7094984199852392,0.5138,0.007368421052631579,0.35,1.0,2,0.657609432784241,9,965,50,False,27,0,0.35,1.0
9,8,A,mfu_v7,0.48959438951624096,0.500490918641917,0.55,0.0,0.07000000000000005,0.0,0.16008902117043672,0.35,0.7188216301694244,0.5213,0.009473684210526316,0.35,1.0,1,0.6422852357542532,9,965,50,False,27,0,0.35,1.0
