index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,1,165,50,False,32,0,0.35,1.0
1,0,A,mfu_v7,0.20283443734797796,0.319,0.55,0.0,0.23,0.0,0.015423798653350782,0.35,0.61515,0.4133,0.0008421052631578948,0.35,1.0,2,0.696145201835539,1,165,50,False,32,0,0.35,1.0
2,1,A,mfu_v7,0.2642187965126548,0.365780460097118,0.55,0.0,0.21000000000000002,0.0,0.038251105546757834,0.35,0.6240114370922621,0.4272,0.0017894736842105263,0.35,1.0,4,0.6751858628969658,1,165,50,False,32,0,0.35,1.0
3,2,A,mfu_v7,0.31085051131263275,0.40934059056205746,0.55,0.0,0.19000000000000003,0.0,0.050520738174687614,0.35,0.6517457677931651,0.43,0.0025263157894736842,0.35,1.0,3,0.6542265239583926,1,165,50,False,32,0,0.35,1.0
4,3,A,mfu_v7,0.36686756793806624,0.43687818255254524,0.55,0.0,0.17000000000000004,0.0,0.06911067840448178,0.35,0.6656112253888538,0.4367,0.004105263157894737,0.35,1.0,2,0.6332671850198195,1,165,50,False,32,0,0.35,1.0
5,4,A,mfu_v7,0.41947220177491307,0.4491925540804484,0.55,0.0,0.15000000000000005,0.0,0.07577955628066006,0.35,0.671744089704357,0.427,0.0050526315789473685,0.35,1.0,0,0.6711626442457075,1,165,50,False,32,0,0.35,1.0
6,5,A,mfu_v7,0.4372722935310046,0.4580805500044799,0.55,0.0,0.13000000000000006,0.0,0.08775467571504802,0.35,0.6810156497904676,0.4399,0.00631578947368421,0.35,1.0,0,0.6761626442457075,1,165,50,False,32,0,0.35,1.0
7,6,A,mfu_v7,0.4534047068653982,0.4877033569170123,0.55,0.0,0.11000000000000006,0.0,0.09203831276598606,0.35,0.7114243580692801,0.4458,0.008,0.35,1.0,1,0.6811626442457075,1,165,50,False,32,0,0.35,1.0
8,7,A,mfu_v7,0.47110998797256387,0.5035099483862272,0.55,0.0,0.09000000000000005,0.0,0.10293738001008357,0.35,0.7199990410617707,0.4618,0.00863157894736842,0.35,1.0,2,0.6379255400011213,1,165,50,False,32,0,0.35,1.0
9,8,A,mfu_v7,0.4904862218068279,0.49753738727221974,0.55,0.1111111111111111,0.07000000000000005,0.0,0.10902018853392714,0.35,0.7136863395863933,0.4728,0.010526315789473684,0.35,1.0,3,0.5677548323156439,1,165,50,False,32,0,0.35,1.0
10,9,A,mfu_v7,0.5048526955403282,0.5061144850699436,0.55,0.2727272727272727,0.050000000000000044,0.0,0.1100566014470342,0.35,0.730343058162114,0.4948,0.011052631578947368,0.35,1.0,2,0.4870139392376777,1,165,50,False,32,0,0.35,1.0
11,10,A,mfu_v7,0.5212268163534133,0.5128527326581821,0.55,0.21428571428571427,0.030000000000000044,0.0,0.11138271233545777,0.35,0.7391420122958967,0.5107,0.011789473684210527,0.35,1.0,0,0.45451015040429776,1,165,50,False,32,0,0.35,1.0
12,11,A,mfu_v7,0.537413336688614,0.5165193481161647,0.55,0.21052631578947367,0.010000000000000044,0.0,0.11475048071846453,0.35,0.7457952329939199,0.5245,0.013263157894736841,0.35,1.0,0,0.45951015040429777,1,165,50,False,32,0,0.35,1.0
13,12,A,mfu_v7,0.5515338178261766,0.5264449853079064,0.55,0.28,0.0,0.0,0.11736218359576545,0.35,0.7596846098337218,0.543,0.014105263157894737,0.35,1.0,1,0.4253807305198213,1,165,50,False,32,0,0.35,1.0
14,13,A,mfu_v7,0.5645080027309254,0.533354402136583,0.55,0.3548387096774194,0.0,0.0,0.11832765502658504,0.35,0.7650797882004332,0.5484,0.014736842105263158,0.35,1.0,1,0.3912513106353448,1,165,50,False,32,0,0.35,1.0
