index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,19,1965,50,False,25,0,0.35,1.0
1,0,A,mfu_v7,0.18574024360105762,0.319,0.55,0.0,0.23,0.0,0.019802232139396234,0.35,0.61515,0.4347,0.0011578947368421054,0.35,1.0,0,0.755,19,1965,50,False,25,0,0.35,1.0
2,1,A,mfu_v7,0.24308750328976458,0.3673306315104701,0.55,0.0,0.21000000000000002,0.0,0.032641793330810596,0.35,0.6254840999349465,0.4458,0.0017894736842105263,0.35,1.0,1,0.76,19,1965,50,False,25,0,0.35,1.0
3,2,A,mfu_v7,0.2780672445568368,0.4129502791039541,0.55,0.0,0.19000000000000003,0.0,0.036593621445609695,0.35,0.654523899914359,0.449,0.0027368421052631577,0.35,1.0,2,0.8069673644249136,19,1965,50,False,25,0,0.35,1.0
4,3,A,mfu_v7,0.3187983086166614,0.4533352286025626,0.55,0.0,0.17000000000000004,0.0,0.054535714578385006,0.35,0.6797293499487738,0.456,0.003157894736842105,0.35,1.0,3,0.8539347288498271,19,1965,50,False,25,0,0.35,1.0
5,4,A,mfu_v7,0.36647249006978944,0.47751348896278073,0.55,0.0,0.15000000000000005,0.0,0.07503330894725602,0.35,0.6917370185015654,0.4565,0.0046315789473684215,0.35,1.0,2,0.9009020932747407,19,1965,50,False,25,0,0.35,1.0
6,5,A,mfu_v7,0.388366240170474,0.47821927073212617,0.55,0.0,0.13000000000000006,0.0,0.08466002660575389,0.35,0.688252641831152,0.4689,0.006,0.35,1.0,2,0.93618675146907,19,1965,50,False,25,0,0.35,1.0
7,6,A,mfu_v7,0.4022744178141984,0.49167284651687926,0.55,0.0,0.11000000000000006,0.0,0.0973706639354322,0.35,0.7067371104835423,0.4836,0.007789473684210527,0.35,1.0,0,0.9295040452384858,19,1965,50,False,25,0,0.35,1.0
8,7,A,mfu_v7,0.41585653294699215,0.4967444003658905,0.55,0.0,0.09000000000000005,0.0,0.10240912046687398,0.35,0.7119045848105068,0.4938,0.008947368421052631,0.35,1.0,1,0.9345040452384858,19,1965,50,False,25,0,0.35,1.0
9,8,A,mfu_v7,0.43478878824193035,0.5096962867460939,0.55,0.0,0.07000000000000005,0.0,0.11251064215916916,0.35,0.728078824255115,0.505,0.01063157894736842,0.35,1.0,0,0.9395040452384859,19,1965,50,False,25,0,0.35,1.0
10,9,A,mfu_v7,0.4526983520912819,0.5205090894787723,0.55,0.25,0.050000000000000044,0.0,0.12418133692703785,0.35,0.7389111945714741,0.5086,0.01168421052631579,0.35,1.0,1,0.9445040452384859,19,1965,50,False,25,0,0.35,1.0
11,10,A,mfu_v7,0.4701963651670795,0.5336709833918011,0.55,0.125,0.030000000000000044,0.0,0.13375219558851353,0.35,0.7528736166411265,0.5435,0.013052631578947368,0.35,1.0,2,0.9495040452384859,19,1965,50,False,25,0,0.35,1.0
12,11,A,mfu_v7,0.48391174565962664,0.5402719220691562,0.55,0.18181818181818182,0.010000000000000044,0.0,0.13913354091014157,0.35,0.7596165129411419,0.553,0.014105263157894737,0.35,1.0,2,0.9545040452384859,19,1965,50,False,25,0,0.35,1.0
13,12,A,mfu_v7,0.49364803520351136,0.5457283512369664,0.55,0.15384615384615385,0.0,0.0,0.14939150444764132,0.35,0.7680277264060724,0.5577,0.01431578947368421,0.35,1.0,0,0.9595040452384859,19,1965,50,False,25,0,0.35,1.0
14,13,A,mfu_v7,0.5066831881968438,0.5357829124350215,0.55,0.15789473684210525,0.0,0.0,0.155400247852192,0.35,0.7592878592937444,0.5556,0.014842105263157894,0.35,1.0,0,0.9645040452384859,19,1965,50,False,25,0,0.35,1.0
15,14,A,mfu_v7,0.5219878344955634,0.5442725686509602,0.55,0.2608695652173913,0.0,0.0,0.16560481131388144,0.35,0.7715301169957032,0.5574,0.015473684210526317,0.35,1.0,0,0.9695040452384859,19,1965,50,False,25,0,0.35,1.0
16,15,A,mfu_v7,0.5410859993216155,0.5398521000828939,0.55,0.2413793103448276,0.0,0.0,0.1698568014657005,0.35,0.7637650162453458,0.563,0.015894736842105264,0.35,1.0,0,0.9745040452384859,19,1965,50,False,25,0,0.35,1.0
17,16,A,mfu_v7,0.5516793170353809,0.5400537738337643,0.55,0.2631578947368421,0.0,0.0,0.17249210018486916,0.35,0.7658132031072606,0.5702,0.01663157894736842,0.35,1.0,0,0.9795040452384859,19,1965,50,False,25,0,0.35,1.0
18,17,A,mfu_v7,0.5597684549845229,0.5355597209344021,0.55,0.35555555555555557,0.0,0.0,0.1761150069441678,0.35,0.761459149877501,0.5747,0.017157894736842105,0.35,1.0,0,0.9845040452384859,19,1965,50,False,25,0,0.35,1.0
19,18,A,mfu_v7,0.5695798964457149,0.5471764050751426,0.55,0.34545454545454546,0.0,0.0,0.18360804423254284,0.35,0.7743825020289365,0.5826,0.017368421052631578,0.35,1.0,0,0.9895040452384859,19,1965,50,False,25,0,0.35,1.0
20,19,A,mfu_v7,0.5739334344281032,0.5480179946345063,0.55,0.4098360655737705,0.0,0.0,0.18974002614128269,0.35,0.7703030047712209,0.5905,0.017789473684210525,0.35,1.0,1,1.0,19,1965,50,False,25,0,0.35,1.0
21,20,A,mfu_v7,0.5766382365048558,0.5471179888388589,0.55,0.46153846153846156,0.0,0.0,0.19154658444549252,0.35,0.7690945316504232,0.5879,0.018842105263157896,0.35,1.0,1,1.0,19,1965,50,False,25,0,0.35,1.0
22,21,A,mfu_v7,0.5629559807013794,0.5657130392204442,0.55,0.5507246376811594,0.0,0.0,0.1959639014180828,0.35,0.7871378319471012,0.5926,0.019473684210526317,0.35,1.0,2,0.9810350369985141,19,1965,50,False,25,0,0.35,1.0
23,22,A,mfu_v7,0.5479244619263064,0.5754356587259575,0.55,0.5833333333333334,0.0,0.0,0.19755356043587094,0.35,0.788564399317073,0.5824,0.020210526315789474,0.35,1.0,1,0.9810350369985141,19,1965,50,False,25,0,0.35,1.0
24,23,A,mfu_v7,0.5269179330279721,0.5979691809954198,0.55,0.726027397260274,0.0,0.0,0.1984606290140023,0.35,0.8058877452807467,0.5805,0.02094736842105263,0.35,1.0,1,0.9435652934049719,19,1965,50,False,25,0,0.35,1.0
25,24,A,mfu_v7,0.5038826049818294,0.6182909935684366,0.55,0.7945205479452054,0.0,0.0,0.1992101904189029,0.35,0.8157293878719385,0.5868,0.02157894736842105,0.35,1.0,1,0.899568680247387,19,1965,50,False,25,0,0.35,1.0
26,25,A,mfu_v7,0.4785761882550812,0.6337284955055597,0.55,0.863013698630137,0.0,0.0,0.19934482677672077,0.35,0.8218598534315382,0.5793,0.021789473684210525,0.35,1.0,1,0.8790768476818586,19,1965,50,False,25,0,0.35,1.0
27,26,A,mfu_v7,0.45099868284772715,0.6366122478298915,0.55,0.9726027397260274,0.0,0.0,0.19784508960761318,0.35,0.8181156673260619,0.5759,0.022210526315789472,0.35,1.0,0,0.8585850151163301,19,1965,50,False,25,0,0.35,1.0
28,27,A,mfu_v7,0.42204887809622926,0.6445837628176008,0.55,0.9863013698630136,0.0,0.0,0.19757576481221492,0.35,0.8244774305881661,0.5705,0.022421052631578946,0.35,1.0,0,0.8635850151163301,19,1965,50,False,25,0,0.35,1.0
29,28,A,mfu_v7,0.3932384959765468,0.6525157439418814,0.55,0.9863013698630136,0.0,0.0,0.19775514550259699,0.35,0.828664776361395,0.56,0.02305263157894737,0.35,1.0,1,0.8685850151163301,19,1965,50,False,25,0,0.35,1.0
30,29,A,mfu_v7,0.3645445769064078,0.6488749777279155,0.55,0.9863013698630136,0.0,0.0,0.19798614811000018,0.35,0.8218746163859294,0.551,0.02336842105263158,0.35,1.0,2,0.8940734001114191,19,1965,50,False,25,0,0.35,1.0
