year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,A,0.6525204255142611,0.22215139420264388,0.618898653705479,0.0,0.05,0.45,0.2570818318819419,0.41118396170525395,0.5792580101180439,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,34,3465,50,False
0,A,0.7173379718326207,0.2155059759418506,0.9999941415455059,0.0,0.0,0.43,0.2641516362707795,0.40925655053544124,0.5888576624235411,0,0.0,0.1958,0.9967,0,0,0.48250000000000004,0.26852149564504346,0,0.0,0.11902253403765706,0,34,3465,50,False
1,A,0.7730130695411299,0.30874254407644836,1.0,0.0,0.0002,0.41,0.27036681422762787,0.4023066643383836,0.5952264978080857,0,0.0,0.1599,0.9961,0,0,0.46900000000000003,0.2658697766925785,0,0.0,0.09828260878568709,0,34,3465,50,False
2,A,0.825033272727649,0.3740081417706646,1.0,0.0,0.0004,0.38999999999999996,0.27566892150046035,0.39620500136560205,0.6039127645926876,0,0.0,0.0984,0.9961,0,0,0.491702090229288,0.26156813283950253,0,0.0,0.08058014500071609,0,34,3465,50,False
3,A,0.8698522147646833,0.4196940601566177,1.0,0.0,0.012647221422401381,0.36999999999999994,0.2797558004552081,0.3873014528021508,0.6126069052898321,0,0.0,0.0674,0.9961,0,0,0.5100025533897895,0.25815426761645155,0,0.0,0.04242403895443056,0,34,3465,50,False
4,A,0.9065582754925824,0.4516742030267834,1.0,0.0,0.06904242424242424,0.3499999999999999,0.2836282237207348,0.38188973888455463,0.6166614469151268,0,0.0,0.0448,0.9946,0,0,0.527028960815501,0.25295471426167393,2,0.0,0.030324652528393115,0,34,3465,50,False
5,A,0.9346845537930333,0.47017188059104403,1.0,0.0,0.1168729164055646,0.3299999999999999,0.2869327848018846,0.37598319330886093,0.6189147286821706,0,0.0,0.0343,0.9936,3,0,0.5485207681871501,0.24755007545111815,12,0.0,0.0,0,34,3465,50,False
6,A,0.9547050890346988,0.48312025488602833,1.0,0.0,0.2265960570322126,0.3099999999999999,0.2897011344835429,0.37062135120708595,0.6236162361623616,0,0.0,0.0225,0.9893,13,0,0.5662460052644597,0.2434887443833219,30,0.0,0.0,0,34,3465,50,False
7,A,0.9638044855492611,0.4921841168925186,1.0,0.0,0.3528723601680123,0.28999999999999987,0.292587563610603,0.36636304278312887,0.6259914582062233,0,0.0,0.0158,0.9815,43,0,0.5924899406354438,0.2423181654477111,46,0.0,0.0,0,34,3465,50,False
8,A,0.9667381479141604,0.49852882029706386,1.0,0.0,0.4094994816317331,0.26999999999999985,0.294978686238369,0.36097192603482725,0.6291150709755361,0,0.0,0.0136,0.976,74,0,0.6206812110997046,0.24286382036722642,80,0.0,0.0,0,34,3465,50,False
9,A,0.9686795554852231,0.5153256737368445,1.0,0.0,0.5376595931392102,0.24999999999999986,0.29806589747983353,0.3549401960005609,0.6322493631050502,0,0.0,0.0097,0.963,101,0,0.6380501568149863,0.2471743799181966,110,0.0,0.0,0,34,3465,50,False
10,A,0.9560017028260831,0.5270834711446927,1.0,0.0,0.6755562310030394,0.22999999999999987,0.30045020407458,0.34930752286936706,0.6349940334128878,0,0.0,0.0087,0.9491,111,0,0.6689754780522652,0.25092887134679476,139,0.0,0.0,0,34,3465,50,False
11,A,0.9417675658271841,0.535313929330189,1.0,0.0,0.7171206608421109,0.20999999999999988,0.3023156146026304,0.34513672098969456,0.6375908618899273,0,0.0,0.0063,0.9351,161,0,0.7002508868896498,0.25737226471209135,165,0.0,0.0,0,34,3465,50,False
12,A,0.9249542150077326,0.5410752500600299,1.0,0.0,0.8370268656716418,0.1899999999999999,0.3044868163137995,0.3385629122610446,0.6397341211225998,0,0.0,0.0044,0.9254,166,0,0.7162991905759777,0.26299561090242246,196,0.0,0.0,0,34,3465,50,False
