year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,A,0.6504075646603797,0.22103358272137127,0.6208019448085772,0.0,0.05,0.45,0.25577797696021654,0.40970505448720024,0.5755882850854918,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,35,3565,50,False
0,A,0.7028886690383058,0.21472350790495934,1.0,0.0,0.0,0.43,0.2639598854102218,0.4049181784327504,0.5839840505067287,0,0.0,0.2049,0.999,0,0,0.48250000000000004,0.26831576585200345,0,0.0,0.1028566694628496,0,35,3565,50,False
1,A,0.7673111798333169,0.30422498299435713,1.0,0.0,0.0002,0.41,0.2700363648579837,0.3974418794567101,0.5944044502617801,0,0.0,0.1632,0.999,0,0,0.46900000000000003,0.2683762138855069,0,0.0,0.08716165679810811,0,35,3565,50,False
2,A,0.8167183632751089,0.3668760155569365,1.0,0.0,0.0004,0.38999999999999996,0.27537722519030844,0.39057229216328143,0.6019667902627761,0,0.0,0.0995,0.999,0,0,0.49070963186522115,0.2626189784957063,0,0.0,0.061435837314160344,0,35,3565,50,False
3,A,0.8745323531854605,0.4107317383507398,1.0,0.0,0.025109803921568623,0.36999999999999994,0.2797678705037058,0.38115201535378157,0.6090141742315656,0,0.0,0.0719,0.9984,0,0,0.5083153741708759,0.25836191039851053,1,0.0,0.03799723710263549,0,35,3565,50,False
4,A,0.914292959415785,0.44143074430640183,1.0,0.0,0.08412183908045975,0.3499999999999999,0.28380334122405854,0.37491484755401916,0.6145734970097576,0,0.0,0.0469,0.9963,1,0,0.5267248643730696,0.24954836571825048,3,0.0,0.01576099093344751,0,35,3565,50,False
5,A,0.9422528241534974,0.4502227001395753,1.0,0.0,0.15111096961979262,0.3299999999999999,0.2875631490906732,0.3669705358882059,0.6167524567150211,0,0.0,0.033,0.9938,8,0,0.5482687833766742,0.24204019016288456,12,0.0,0.0,0,35,3565,50,False
6,A,0.9586360801510184,0.45637706922279553,1.0,0.0,0.27227279693486584,0.3099999999999999,0.29031860156240513,0.36085368355347,0.6199969092875908,0,0.0,0.0224,0.9912,26,0,0.5664272954844658,0.23655719479246387,31,0.0,0.0,0,35,3565,50,False
7,A,0.9669150266012864,0.4606851275810515,1.0,0.0,0.3074992907801419,0.28999999999999987,0.2934349388675596,0.35191811162166825,0.6217751842751843,0,0.0,0.0171,0.9827,33,0,0.5926786693505508,0.2323813518787623,51,0.0,0.0,0,35,3565,50,False
8,A,0.9688916971754085,0.4637007684318266,1.0,0.0,0.4534091828762991,0.26999999999999985,0.29567737974197567,0.3442530527680836,0.6238546120952962,0,0.0,0.0124,0.9729,55,0,0.6060166132655193,0.23193531931503267,65,0.0,0.0,0,35,3565,50,False
9,A,0.9565552485772763,0.4762039342646481,1.0,0.0,0.5247777634547213,0.24999999999999986,0.29761925324048477,0.34000351790067396,0.6258348512446873,0,0.0,0.0097,0.9577,65,0,0.6359408759666665,0.2354080124375839,117,0.0,0.0,0,35,3565,50,False
