year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,B,0.6537242548663499,0.21980856748671634,0.6179368343289812,0.0,0.05,0.45,0.25600088070512905,0.41022260899896495,0.5864259445001672,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,47,4766,50,False
0,B,0.7110959078565073,0.21386599724070235,1.0,0.0,0.1,0.43,0.2631501210983394,0.407991249504594,0.5933486993743826,0,0.0,0.2025,0.999,0,0,0.48250000000000004,0.268654125183446,0,0.0,0.1067744177507729,0,47,4766,50,False
1,B,0.7674025283602506,0.3148606672812339,1.0,0.0,0.1,0.41,0.2686892310464677,0.4020828095438946,0.6020375161707633,0,0.0,0.1597,0.9982,0,0,0.48275000000000007,0.26899960357011987,0,0.0,0.0848717370384653,0,47,4766,50,False
2,B,0.8211798849086364,0.38465693630960685,1.0,0.0,0.1,0.38999999999999996,0.27375342430096167,0.39728579481506926,0.6068866571018652,0,0.0,0.096,0.9956,0,0,0.5063636173031859,0.26491226645558263,0,0.0,0.06156841134995954,0,47,4766,50,False
3,B,0.870991296354008,0.432614324629467,1.0,0.0,0.1,0.36999999999999994,0.2779589346524831,0.38930653851772995,0.6131719585036152,0,0.0,0.069,0.9944,0,0,0.5250681494154161,0.2590126740861025,0,0.0,0.030169210567794806,0,47,4766,50,False
4,B,0.9095904533057814,0.46528449645337616,1.0,0.0,0.1,0.3499999999999999,0.28230682564205345,0.38568281479868316,0.6182327317983821,0,0.0,0.0468,0.99,0,0,0.5403363218939772,0.2539260596962025,5,0.0,0.013062849154774944,0,47,4766,50,False
5,B,0.9388924286287372,0.49404448482561336,1.0,0.0,0.15933433099267102,0.3299999999999999,0.28572333121923726,0.3765416286776515,0.6202122750346101,0,0.0,0.0327,0.9827,14,0,0.5531990426289699,0.25067391919460724,15,0.0,0.0,0,47,4766,50,False
6,B,0.9541396156470007,0.5132764766861861,1.0,0.0,0.22931964809384162,0.3099999999999999,0.2890495359246815,0.36976257524367034,0.6233409610983982,0,0.0,0.0236,0.9808,32,0,0.5749758138162434,0.2473137775307995,32,0.0,0.0,0,47,4766,50,False
7,B,0.967975823492563,0.525838870988585,1.0,0.0,0.32463083116268054,0.28999999999999987,0.29173346423941726,0.3623141277689085,0.6266889327463185,0,0.0,0.0177,0.9706,32,0,0.59666224645828,0.2464281512531228,51,0.0,0.0,0,47,4766,50,False
8,B,0.9776961024672502,0.533732547000269,1.0,0.0,0.483829134720701,0.26999999999999985,0.2937534400400955,0.3544900352257667,0.6287524513501282,0,0.0,0.0152,0.9559,83,0,0.6209659684724086,0.24609169347933454,89,0.0,0.0,0,47,4766,50,False
