year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,B,0.6606660325374805,0.21970531550147054,0.6189619122502578,0.0,0.05,0.45,0.2564104771909985,0.4066219695897856,0.5789299867899603,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,82,8266,50,False
0,B,0.7249089670093445,0.21379372085103002,0.999995293096485,0.0,0.1,0.43,0.2635597175842083,0.4017838920137799,0.5837374717103136,0,0.0,0.2025,0.9954,0,0,0.48250000000000004,0.2654194892236219,0,0.0,0.1068721803438316,0,82,8266,50,False
1,B,0.7849533453136737,0.30191673602882835,1.0,0.0,0.1,0.41,0.2698748799315417,0.39414057586845325,0.5960222752585521,0,0.0,0.1618,0.9929,0,0,0.48275000000000007,0.2607136785870138,0,0.0,0.09753945645793409,0,82,8266,50,False
2,B,0.851093811576797,0.36270284665328956,1.0,0.0,0.1,0.38999999999999996,0.27485325868806715,0.3853771824657799,0.6057375764226368,0,0.0,0.0999,0.9892,0,0,0.5031402828582769,0.256088339052316,0,0.0,0.07690392771282108,0,82,8266,50,False
3,B,0.8981640897561193,0.40435312409041085,1.0,0.0,0.1,0.36999999999999994,0.2792792442380642,0.377780049955315,0.6130832429080763,0,0.0,0.0705,0.9888,0,0,0.5195884808590708,0.24773749620201677,0,0.0,0.0547013929379028,0,82,8266,50,False
4,B,0.9356559263927483,0.4326083182963934,1.0,0.0,0.1,0.3499999999999999,0.2827385654150009,0.3700568685353131,0.617705621075203,0,0.0,0.0483,0.9875,0,0,0.5332772194596266,0.24271882364898542,1,0.0,0.01965289497689115,0,82,8266,50,False
5,B,0.9554411099237085,0.46525039364651066,1.0,0.0,0.14668325728522236,0.3299999999999999,0.28596404493165384,0.3657155853055426,0.6190620731522234,0,0.0,0.0335,0.9855,15,0,0.5450343364800155,0.24093640605771716,15,0.0,0.0,0,82,8266,50,False
6,B,0.9698978940671373,0.4871998463915943,1.0,0.0,0.23477095429084338,0.3099999999999999,0.2888367878268261,0.3597659112896561,0.622249020198975,0,0.0,0.0228,0.9819,23,0,0.565882666838553,0.23985978272481326,23,0.0,0.0,0,82,8266,50,False
7,B,0.9765094605719676,0.501664463313152,1.0,0.0,0.32794170773261033,0.28999999999999987,0.2910195541586497,0.35476590614465814,0.6254305825969747,0,0.0,0.0138,0.9713,43,0,0.590962910625424,0.2388123682554904,55,0.0,0.0,0,82,8266,50,False
8,B,0.979538995178308,0.510889695158238,1.0,0.0,0.43671931027726063,0.26999999999999985,0.2933407982472343,0.35032582136475526,0.6271211670139922,0,0.0,0.0144,0.9565,72,0,0.6154204861069086,0.24128458959495214,95,0.0,0.0,0,82,8266,50,False
9,B,0.9678096718700379,0.51127883926277,1.0,0.0,0.5395786924939467,0.24999999999999986,0.2955590633612927,0.34529453094646473,0.6294761763835455,0,0.0,0.0079,0.9485,123,0,0.6412495002142599,0.24015110183169508,131,0.0,0.0,0,82,8266,50,False
10,B,0.9538061574975146,0.5106512401359368,1.0,0.0,0.7227262569832402,0.22999999999999987,0.29768872842754107,0.3415599075140127,0.631578947368421,0,0.0,0.0074,0.9393,131,0,0.6642199396079617,0.2439552972918065,172,0.0,0.0,0,82,8266,50,False
11,B,0.938714106087694,0.5093119207471571,1.0,0.0,0.7800222841225626,0.20999999999999988,0.2998085076384046,0.33738153460763615,0.6341677646025472,0,0.0,0.0057,0.9248,194,0,0.6991461467241951,0.24839252863362024,198,0.0,0.0,0,82,8266,50,False
12,B,0.9214544667386246,0.5074743971750139,1.0,0.0,0.839158774373259,0.1899999999999999,0.3016992456970619,0.33188006202502696,0.6370251782855479,0,0.0,0.0037,0.9074,223,0,0.7151334015050811,0.25303543151494134,229,0.0,0.0,0,82,8266,50,False
13,B,0.903867302970368,0.5086334548370196,1.0,0.0,0.9092683902739304,0.1699999999999999,0.3036534262674908,0.3275378857528379,0.6407064273306311,0,0.0,0.004,0.8964,245,0,0.7313538705396767,0.25911564479602045,246,0.0,0.0,0,82,8266,50,False
