year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,B,0.6630693861202342,0.2200312961089611,0.6186572914068307,0.0,0.05,0.45,0.25635633539149766,0.4110186137976271,0.5928547354229862,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,55,5566,50,False
0,B,0.7304137129918827,0.21402190727627288,0.99999509943878,0.0,0.1,0.43,0.2636247297912609,0.4054448979430396,0.6003616636528029,0,0.0,0.2035,0.9962,0,0,0.48250000000000004,0.2676036005545387,0,0.0,0.12120691176148239,0,55,5566,50,False
1,B,0.8075547322003066,0.31008410596163466,1.0,0.0,0.1,0.41,0.27041650816480667,0.39561202235054527,0.6088429885428434,0,0.0,0.1614,0.9918,0,0,0.48275000000000007,0.2639343458385595,0,0.0,0.09823795288175925,0,55,5566,50,False
2,B,0.850470551975899,0.3764276450413921,1.0,0.0,0.1,0.38999999999999996,0.27572767937046044,0.3878618083849194,0.6154578638311379,0,0.0,0.0963,0.9867,0,0,0.5051421927170614,0.2567227021491102,0,0.0,0.0775184054740876,0,55,5566,50,False
3,B,0.8947204837980661,0.42196812239721687,1.0,0.0,0.1,0.36999999999999994,0.28027515495424943,0.38033013619578915,0.6196078431372549,0,0.0,0.0624,0.985,2,0,0.5229917276190044,0.25294138904759833,2,0.0,0.0456078881609394,0,55,5566,50,False
4,B,0.9326647026261942,0.45294645654629606,1.0,0.0,0.1,0.3499999999999999,0.28391692982511474,0.37361250171357646,0.6255835667600373,0,0.0,0.0464,0.9819,3,0,0.5376614020503644,0.24800512640557754,5,0.0,0.026417862081408408,0,55,5566,50,False
5,B,0.9613360789945077,0.4656292566817273,1.0,0.0,0.1816685341556743,0.3299999999999999,0.28654565034255486,0.3656907828449122,0.6289949050486336,0,0.0,0.0338,0.9805,10,0,0.5501051741523164,0.24205455883160232,13,0.0,0.00829973265703303,0,55,5566,50,False
6,B,0.9757588651055716,0.47360721677653084,1.0,0.0,0.2979793216226196,0.3099999999999999,0.2890115974032026,0.3598869698830439,0.6343329253365974,0,0.0,0.0236,0.9665,31,0,0.5712155863048024,0.23729836261955278,42,0.0,0.0,0,55,5566,50,False
7,B,0.9785096381127124,0.47829178884288737,1.0,0.0,0.4137086834733893,0.28999999999999987,0.2922284946571526,0.3533838390255701,0.6393367812595071,0,0.0,0.0166,0.9619,68,0,0.5970392968452386,0.23767096220136266,74,0.0,0.0,0,55,5566,50,False
8,B,0.9848539612529477,0.4806709892893415,1.0,0.0,0.531498820754717,0.26999999999999985,0.2944224170458991,0.34584375538709533,0.6429866989117291,0,0.0,0.0113,0.9414,92,0,0.62243766581713,0.2395256869045241,101,0.0,0.0,0,55,5566,50,False
9,B,0.9727127882426593,0.5052463495681389,1.0,0.0,0.6600124223602484,0.24999999999999986,0.296546588434946,0.33840359527374597,0.6448079231692677,0,0.0,0.0077,0.9384,114,0,0.6479084616953225,0.2444012104977751,138,0.0,0.0,0,55,5566,50,False
10,B,0.9575101076280792,0.5215491017632946,1.0,0.0,0.7392049689440994,0.22999999999999987,0.29908206176483554,0.33271002111554526,0.6463850044629574,0,0.0,0.0072,0.9193,160,0,0.6807745746279179,0.25132614968585776,165,0.0,0.0,0,55,5566,50,False
11,B,0.9408935662746967,0.5320610282999136,1.0,0.0,0.8208819875776397,0.20999999999999988,0.30182643183595165,0.32850306275115804,0.6491046322332396,0,0.0,0.0064,0.9026,186,0,0.7043408074997315,0.25778506603370266,186,0.0,0.0,0,55,5566,50,False
12,B,0.9229105652939843,0.538519376875539,1.0,0.0,0.910944099378882,0.1899999999999999,0.3036336009353437,0.32247478096624693,0.6494345718901454,0,0.0,0.0073,0.8952,194,0,0.7269485059137278,0.264724013688311,212,0.0,0.0,0,55,5566,50,False
13,B,0.9037948412011433,0.5204795597636127,1.0,0.0,0.960944099378882,0.1699999999999999,0.30590108837019725,0.31724180361112786,0.65239625949737,0,0.0,0.0044,0.8803,221,0,0.7498821246171898,0.2656368180875044,226,0.0,0.0,0,55,5566,50,False
14,B,0.8850190974940491,0.506951687785267,1.0,0.0,0.968086956521739,0.1499999999999999,0.3076174786642143,0.3120597862439434,0.6558545454545455,0,0.0,0.0034,0.8716,226,0,0.7607389706917672,0.26958275298539247,228,0.0,0.0,0,55,5566,50,False
15,B,0.8655307025937539,0.496582177400424,1.0,0.0,0.9752298136645962,0.12999999999999992,0.3091671882564116,0.3075979583948088,0.6584057971014493,0,0.0,0.0031,0.8553,229,0,0.7663351915154,0.2746464285468786,229,0.0,0.0017040727750241187,0,55,5566,50,False
16,B,0.8465686234829342,0.4884235201310384,1.0,0.0,0.9795776397515527,0.10999999999999992,0.3105176003306847,0.3039881587321514,0.6609900418530813,0,0.0,0.0015,0.8459,231,0,0.7727489746633714,0.27998142313365715,231,0.0,0.0,0,55,5566,50,False
